Order (AUFNR);Value in EUR (MV_MONVALUE_CONVERTED);Object Number (OBJNR);Order Type (AUART);Entered By (ERNAM);User Type (USTYP);User group (CLASS);Created On (ERDAT);Country/Reg. (LAND1);Company Code (BUKRS);Plant (WERKS);Business Area (GSBER);CO Area (KOKRS);Tech.Completion (IDAT2);Profit Center (PRCTR);Actual release (FTRMI);Sched. finish (GLTRS);Reservation (RSNUM);Item (RSPOS);RequirementType (BDART);Material Group (MATKL);Material (MATNR);Procurement (BESKZ);MRP Type (DISMM);ABC Indicator (MAABC);Lot Sizing Procedure (DISLS);Safety Stock (EISBE);GR Proc. Time (WEBAZ);Batch (CHARG);Plant (Reserv.) (WERKS_RESB);Location (LGORT);Deleted (XLOEK);Final Issue (KZEAR);Missing Part (XFEHL);Special Stock (SOBKZ);Reqmt Date (BDTER);Reqmt Qty (BDMNG);Qty.f.avail.chk (VMENG);Withdrawal Qty (ENMNG);Base Unit (MEINS);Withdr. Value (ENWRT);Currency (WAERS);Pegged Reqmt (BAUGR);Backflush (RGEKZ);Year Cur.Period (LFGJA);Current Period (LFMON);Unrestricted (LABST);Quality Insp. (INSME);Transaction Code (TCODE2);Material Doc. (MBLNR);Mat. Doc. Year (MJAHR);Trans. Ev. Type (VGART);Document Type (BLART);Document Date (BLDAT);Posting Date (BUDAT);Entered On (CPUDT);User Name (USNAM);Quantity (MENGE);Unit (GI) (MEINS_MSEG);Quantity in UnE (ERFMG);Unit of Entry (ERFME);Backlog purch. req. (BL_PURCH_REQ);Oldest PR rel.date (FRGDT_PURCH_REQ);Oldest purchase req. (BANFN_PURCH_REQ);Backlog purch. order (BL_PURCH_ORD);Oldest PO del.date (EINDT_BL_PURCH_ORD);Oldest purch. order (EBELN_BL_PURCH_ORD);Oldest PO category (BSTYP_BL_PURCH_ORD);Open purch. orders (OPEN_PURCH_ORD);EaliestPOdeldate (EINDT_OPEN_PURCH_ORD);Earlistpurchorder (EBELN_OPEN_PURCH_ORD);Earliest PO category (BSTYP_OPEN_PURCH_ORD);BL plan. order 'LA' (BL_PLANNED_LA);Oldest 'LA' date (PEDTR_LA);Oldest planned order (PLNUM_LA);BL manuf. orders (BL_MANUF_ORDERS);Oldest manuf.date (DGLTS_BL_MANUF);Oldest manuf. order (AUFNR_BL_MANUF);Oldest order cat. (AUTYP_BL_MANUF);Open manuf. orders (OPEN_MANUF_ORDERS);Earliest manuf.date (DGLTS_OPEN_MANUF);Earlistmanuforder (AUFNR_OPEN_MANUF);Earlistordercat (AUTYP_OPEN_MANUF);Conf. error w. GM (COGI_ERROR)
000001931394;0;OR000001931394;PI01;ZHANGKEVI;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-20;0003949741;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-10;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931394;0;OR000001931394;PI01;ZHANGKEVI;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-20;0003949741;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-10;9.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931394;0;OR000001931394;PI01;ZHANGKEVI;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-20;0003949741;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-10;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931394;0;OR000001931394;PI01;ZHANGKEVI;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-20;0003949741;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-10;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931394;0;OR000001931394;PI01;ZHANGKEVI;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-20;0003949741;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-10;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931394;0;OR000001931394;PI01;ZHANGKEVI;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-20;0003949741;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-10;3.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931395;0;OR000001931395;PI01;ZHANGKEVI;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-20;0003949742;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-10;3.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931395;0;OR000001931395;PI01;ZHANGKEVI;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-20;0003949742;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-10;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931395;0;OR000001931395;PI01;ZHANGKEVI;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-20;0003949742;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-10;9.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931395;0;OR000001931395;PI01;ZHANGKEVI;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-20;0003949742;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-10;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931395;0;OR000001931395;PI01;ZHANGKEVI;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-20;0003949742;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-10;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931395;0;OR000001931395;PI01;ZHANGKEVI;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-20;0003949742;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-10;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931395;0;OR000001931395;PI01;ZHANGKEVI;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-20;0003949742;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-10;3.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931466;0;OR000001931466;PI01;PANYI0;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-24;0003949770;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;10.000;30.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931466;0;OR000001931466;PI01;PANYI0;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-24;0003949770;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;20.000;20.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931466;30;OR000001931466;PI01;PANYI0;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-24;0003949770;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;30.000;10.000;3.000;ST;30.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;MB1A;4900481225;2022;WA;WA;2022-05-10;2022-05-10;2022-05-10;DMCTESTER;3.000;ST;3.000;ST;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931466;0;OR000001931466;PI01;PANYI0;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-24;0003949770;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;20.000;20.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931466;0;OR000001931466;PI01;PANYI0;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-24;0003949770;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;20.000;10.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931466;0;OR000001931466;PI01;PANYI0;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-24;0003949770;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-12;20.000;20.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931466;0;OR000001931466;PI01;PANYI0;A;TESTER;2022-05-10;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-10;2022-05-24;0003949770;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;10.000;20.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931525;0;OR000001931525;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950181;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-11;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931525;0;OR000001931525;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950181;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-11;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931525;0;OR000001931525;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950181;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-11;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931525;0;OR000001931525;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950181;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-11;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931525;0;OR000001931525;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950181;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-11;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931525;0;OR000001931525;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950181;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-11;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931525;0;OR000001931525;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950181;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-11;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931526;0;OR000001931526;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950183;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-11;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931526;0;OR000001931526;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950183;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-11;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931526;0;OR000001931526;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950183;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-11;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931526;10;OR000001931526;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950183;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-11;4.000;0.000;1.000;ST;10.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;MB1A;4900481695;2022;WA;WA;2022-05-11;2022-05-11;2022-05-11;DMCTESTER;1.000;ST;1.000;ST;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931526;0;OR000001931526;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950183;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-11;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931526;100;OR000001931526;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950183;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-11;4.000;0.000;1.000;ST;100.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;MB1A;4900481686;2022;WA;WA;2022-05-11;2022-05-11;2022-05-11;DMCTESTER;1.000;ST;1.000;ST;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931526;0;OR000001931526;PI01;ZHANGKEVI;A;TESTER;2022-05-11;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-11;2022-05-23;0003950183;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-11;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931535;0;OR000001931535;PI01;DACHEVA;A;;2022-05-11;US;US01;US01;0001;US01;null;US01_PC;2022-05-11;2022-05-11;0003950516;0001;AR;05;PX1-ILMENITE-ORE-RAW;F;ND;;;0.000;0;;US01;;;;;P;2022-05-11;0.010;0.010;0.000;TO;0.00;USD;PX2-TI-PURE-UP;;0000;00;0.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;28;2019-09-18;null;36;2019-10-11;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931536;0;OR000001931536;PI01;DACHEVA;A;;2022-05-11;US;US01;US01;0001;US01;null;US01_PC;2022-05-11;2022-05-11;0003950517;0001;AR;05;PX1-ILMENITE-ORE-RAW;F;ND;;;0.000;0;;US01;;;;;P;2022-05-11;0.010;0.010;0.000;TO;0.00;USD;PX2-TI-PURE-UP;;0000;00;0.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;28;2019-09-18;null;36;2019-10-11;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931642;0;OR000001931642;PI01;ZHANGKEVI;A;TESTER;2022-05-12;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-12;2022-05-24;0003950725;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931642;0;OR000001931642;PI01;ZHANGKEVI;A;TESTER;2022-05-12;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-12;2022-05-24;0003950725;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931642;0;OR000001931642;PI01;ZHANGKEVI;A;TESTER;2022-05-12;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-12;2022-05-24;0003950725;0003;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;6.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931642;0;OR000001931642;PI01;ZHANGKEVI;A;TESTER;2022-05-12;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-12;2022-05-24;0003950725;0004;AR;02;MES_COMP04_CROSS;E;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;78931.480;2.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;8;2022-02-23;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931642;0;OR000001931642;PI01;ZHANGKEVI;A;TESTER;2022-05-12;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-12;2022-05-24;0003950725;0005;AR;02;MES_COMP05_BATCH_CROSS;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;80048.800;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931642;0;OR000001931642;PI01;ZHANGKEVI;A;TESTER;2022-05-12;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-12;2022-05-24;0003950725;0006;AR;02;MES_COMP06_SN_CROSS;F;ND;;FX;0.000;1;;PL09;AFS;;;;;2022-05-12;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;1981.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931642;0;OR000001931642;PI01;ZHANGKEVI;A;TESTER;2022-05-12;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-12;2022-05-24;0003950725;0007;AR;02;MES_COMP01_NOT_MESREL_01;X;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;300.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931643;0;OR000001931643;PI01;ZHANGKEVI;A;TESTER;2022-05-12;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-12;2022-05-24;0003950864;0001;AR;02;MES_COMP01_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;2.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;05;31160.000;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;6;2022-03-01;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
000001931643;0;OR000001931643;PI01;ZHANGKEVI;A;TESTER;2022-05-12;DE;0001;PL09;;0001;null;SAP-DUMMY;2022-05-12;2022-05-24;0003950864;0002;AR;02;MES_COMP02_BATCH_SINGLE;F;ND;;;0.000;0;;PL09;AFS;;;;;2022-05-12;4.000;0.000;0.000;ST;0.00;EUR;MES_FG_SH6_BATCH_PI;;2022;02;79985.700;0.000;null;;0000;null;null;null;null;null;null;0.000;;0.000;;0;null;null;0;null;null;null;0;null;null;null;0;null;null;0;null;null;null;0;null;null;null;
